rid,date,eid,cid,rate
2127,2022-04-08 12:00:00,3,DOT,20.3116
2128,2022-04-08 12:00:00,4,DOT,20.301
2129,2022-04-08 12:00:00,5,DOT,20.314
2130,2022-04-08 13:00:00,1,BTC,43443.64
2131,2022-04-08 13:00:00,2,BTC,43484.18
2132,2022-04-08 13:00:00,3,BTC,43446.43
2133,2022-04-08 13:00:00,4,BTC,43462.2
2134,2022-04-08 13:00:00,5,BTC,43446.0
2135,2022-04-08 13:00:00,1,ETH,3267.56
2136,2022-04-08 13:00:00,2,ETH,3271.01
2137,2022-04-08 13:00:00,3,ETH,3267.18
2138,2022-04-08 13:00:00,4,ETH,3267.08
2139,2022-04-08 13:00:00,5,ETH,3267.8
2140,2022-04-08 13:00:00,1,LTC,114.3
2141,2022-04-08 13:00:00,2,LTC,114.33
2142,2022-04-08 13:00:00,3,LTC,114.25
2143,2022-04-08 13:00:00,4,LTC,114.27
2144,2022-04-08 13:00:00,5,LTC,114.255
2145,2022-04-08 13:00:00,1,LUNA,98.68
2146,2022-04-08 13:00:00,2,LUNA,98.82
2147,2022-04-08 13:00:00,3,LUNA,98.6726
2148,2022-04-08 13:00:00,4,LUNA,98.8
2149,2022-04-08 13:00:00,5,LUNA,98.72
2150,2022-04-08 13:00:00,1,ADA,1.067
2151,2022-04-08 13:00:00,2,ADA,1.0678
2152,2022-04-08 13:00:00,3,ADA,1.066697
2153,2022-04-08 13:00:00,4,ADA,1.066621
2154,2022-04-08 13:00:00,5,ADA,1.06663
2155,2022-04-08 13:00:00,1,DOT,20.07
2156,2022-04-08 13:00:00,2,DOT,20.09
2157,2022-04-08 13:00:00,3,DOT,20.0637
2158,2022-04-08 13:00:00,4,DOT,20.0823
2159,2022-04-08 13:00:00,5,DOT,20.052
2160,2022-04-08 14:00:00,1,BTC,42986.53
2161,2022-04-08 14:00:00,2,BTC,43007.82
2162,2022-04-08 14:00:00,3,BTC,42984.61
2163,2022-04-08 14:00:00,4,BTC,43000.2
2164,2022-04-08 14:00:00,5,BTC,42990.0
2165,2022-04-08 14:00:00,1,ETH,3243.21
2166,2022-04-08 14:00:00,2,ETH,3245.89
2167,2022-04-08 14:00:00,3,ETH,3243.03
2168,2022-04-08 14:00:00,4,ETH,3245.0
2169,2022-04-08 14:00:00,5,ETH,3244.2
2170,2022-04-08 14:00:00,1,LTC,113.6
2171,2022-04-08 14:00:00,2,LTC,113.66
2172,2022-04-08 14:00:00,3,LTC,113.51
2173,2022-04-08 14:00:00,4,LTC,113.56
2174,2022-04-08 14:00:00,5,LTC,113.55
2175,2022-04-08 14:00:00,1,LUNA,97.97
2176,2022-04-08 14:00:00,2,LUNA,97.93
2177,2022-04-08 14:00:00,3,LUNA,97.9827
2178,2022-04-08 14:00:00,4,LUNA,97.97
2179,2022-04-08 14:00:00,5,LUNA,98.07
2180,2022-04-08 14:00:00,1,ADA,1.061
2181,2022-04-08 14:00:00,2,ADA,1.0617
2182,2022-04-08 14:00:00,3,ADA,1.060336
2183,2022-04-08 14:00:00,4,ADA,1.060908
2184,2022-04-08 14:00:00,5,ADA,1.059935
2185,2022-04-08 14:00:00,1,DOT,19.94
2186,2022-04-08 14:00:00,2,DOT,19.95
2187,2022-04-08 14:00:00,3,DOT,19.9296
2188,2022-04-08 14:00:00,4,DOT,19.9468
2189,2022-04-08 14:00:00,5,DOT,19.946
2190,2022-04-08 15:00:00,1,BTC,42939.99
2191,2022-04-08 15:00:00,2,BTC,42930.12
2192,2022-04-08 15:00:00,3,BTC,42935.48
2193,2022-04-08 15:00:00,4,BTC,42963.3
2194,2022-04-08 15:00:00,5,BTC,42938.0
2195,2022-04-08 15:00:00,1,ETH,3256.59
2196,2022-04-08 15:00:00,2,ETH,3258.81
2197,2022-04-08 15:00:00,3,ETH,3257.26
2198,2022-04-08 15:00:00,4,ETH,3256.62
2199,2022-04-08 15:00:00,5,ETH,3257.2
2200,2022-04-08 15:00:00,1,LTC,112.5
2201,2022-04-08 15:00:00,2,LTC,112.46
2202,2022-04-08 15:00:00,3,LTC,112.49
2203,2022-04-08 15:00:00,4,LTC,112.4
2204,2022-04-08 15:00:00,5,LTC,112.52
2205,2022-04-08 15:00:00,1,LUNA,97.58
2206,2022-04-08 15:00:00,2,LUNA,97.72
2207,2022-04-08 15:00:00,3,LUNA,97.599
2208,2022-04-08 15:00:00,4,LUNA,97.69
2209,2022-04-08 15:00:00,5,LUNA,97.64
2210,2022-04-08 15:00:00,1,ADA,1.056
2211,2022-04-08 15:00:00,2,ADA,1.0578
2212,2022-04-08 15:00:00,3,ADA,1.05695
2213,2022-04-08 15:00:00,4,ADA,1.057103
2214,2022-04-08 15:00:00,5,ADA,1.05704
2215,2022-04-08 15:00:00,1,DOT,19.96
2216,2022-04-08 15:00:00,2,DOT,19.96
2217,2022-04-08 15:00:00,3,DOT,19.9669
2218,2022-04-08 15:00:00,4,DOT,19.9595
2219,2022-04-08 15:00:00,5,DOT,19.955
2220,2022-04-08 16:00:00,1,BTC,42682.24
2221,2022-04-08 16:00:00,2,BTC,42692.9
2222,2022-04-08 16:00:00,3,BTC,42686.16
2223,2022-04-08 16:00:00,4,BTC,42723.5
2224,2022-04-08 16:00:00,5,BTC,42702.0
2225,2022-04-08 16:00:00,1,ETH,3235.42
2226,2022-04-08 16:00:00,2,ETH,3234.69
2227,2022-04-08 16:00:00,3,ETH,3235.61
2228,2022-04-08 16:00:00,4,ETH,3237.24
2229,2022-04-08 16:00:00,5,ETH,3236.1
2230,2022-04-08 16:00:00,1,LTC,112.8
2231,2022-04-08 16:00:00,2,LTC,112.87
2232,2022-04-08 16:00:00,3,LTC,112.9
2233,2022-04-08 16:00:00,4,LTC,112.96
2234,2022-04-08 16:00:00,5,LTC,112.855
2235,2022-04-08 16:00:00,1,LUNA,96.92
2236,2022-04-08 16:00:00,2,LUNA,96.85
2237,2022-04-08 16:00:00,3,LUNA,96.9356
2238,2022-04-08 16:00:00,4,LUNA,96.95
2239,2022-04-08 16:00:00,5,LUNA,97.01
2240,2022-04-08 16:00:00,1,ADA,1.048
2241,2022-04-08 16:00:00,2,ADA,1.049
2242,2022-04-08 16:00:00,3,ADA,1.048549
2243,2022-04-08 16:00:00,4,ADA,1.049244
2244,2022-04-08 16:00:00,5,ADA,1.04845
2245,2022-04-08 16:00:00,1,DOT,19.83
2246,2022-04-08 16:00:00,2,DOT,19.84
2247,2022-04-08 16:00:00,3,DOT,19.8435
2248,2022-04-08 16:00:00,4,DOT,19.8451
2249,2022-04-08 16:00:00,5,DOT,19.857
2250,2022-04-08 17:00:00,1,BTC,42799.93
2251,2022-04-08 17:00:00,2,BTC,42728.34
2252,2022-04-08 17:00:00,3,BTC,42788.34
2253,2022-04-08 17:00:00,4,BTC,42821.8
2254,2022-04-08 17:00:00,5,BTC,42803.0
2255,2022-04-08 17:00:00,1,ETH,3249.79
2256,2022-04-08 17:00:00,2,ETH,3244.44
2257,2022-04-08 17:00:00,3,ETH,3249.79
2258,2022-04-08 17:00:00,4,ETH,3248.99
2259,2022-04-08 17:00:00,5,ETH,3250.5
2260,2022-04-08 17:00:00,1,LTC,113.3
2261,2022-04-08 17:00:00,2,LTC,113.16
2262,2022-04-08 17:00:00,3,LTC,113.3
2263,2022-04-08 17:00:00,4,LTC,113.27
2264,2022-04-08 17:00:00,5,LTC,113.33
2265,2022-04-08 17:00:00,1,LUNA,96.51
2266,2022-04-08 17:00:00,2,LUNA,96.53
2267,2022-04-08 17:00:00,3,LUNA,96.4981
2268,2022-04-08 17:00:00,4,LUNA,96.41
2269,2022-04-08 17:00:00,5,LUNA,96.46
2270,2022-04-08 17:00:00,1,ADA,1.051
2271,2022-04-08 17:00:00,2,ADA,1.0487
2272,2022-04-08 17:00:00,3,ADA,1.050048
2273,2022-04-08 17:00:00,4,ADA,1.049006
2274,2022-04-08 17:00:00,5,ADA,1.05072
2275,2022-04-08 17:00:00,1,DOT,19.87
2276,2022-04-08 17:00:00,2,DOT,19.85
2277,2022-04-08 17:00:00,3,DOT,19.8825
2278,2022-04-08 17:00:00,4,DOT,19.8775
2279,2022-04-08 17:00:00,5,DOT,19.878
2280,2022-04-08 18:00:00,1,BTC,42589.4
2281,2022-04-08 18:00:00,2,BTC,42646.91
2282,2022-04-08 18:00:00,3,BTC,42596.47
2283,2022-04-08 18:00:00,4,BTC,42568.8
2284,2022-04-08 18:00:00,5,BTC,42600.0
2285,2022-04-08 18:00:00,1,ETH,3224.19
2286,2022-04-08 18:00:00,2,ETH,3227.91
2287,2022-04-08 18:00:00,3,ETH,3224.1
2288,2022-04-08 18:00:00,4,ETH,3222.4
2289,2022-04-08 18:00:00,5,ETH,3224.6
2290,2022-04-08 18:00:00,1,LTC,112.6
2291,2022-04-08 18:00:00,2,LTC,112.69
2292,2022-04-08 18:00:00,3,LTC,112.74
2293,2022-04-08 18:00:00,4,LTC,112.57
2294,2022-04-08 18:00:00,5,LTC,112.755
2295,2022-04-08 18:00:00,1,LUNA,94.52
2296,2022-04-08 18:00:00,2,LUNA,94.63
2297,2022-04-08 18:00:00,3,LUNA,94.5152
2298,2022-04-08 18:00:00,4,LUNA,94.5
2299,2022-04-08 18:00:00,5,LUNA,94.51
2300,2022-04-08 18:00:00,1,ADA,1.041
2301,2022-04-08 18:00:00,2,ADA,1.0433
2302,2022-04-08 18:00:00,3,ADA,1.042737
2303,2022-04-08 18:00:00,4,ADA,1.041551
2304,2022-04-08 18:00:00,5,ADA,1.042975
2305,2022-04-08 18:00:00,1,DOT,19.75
2306,2022-04-08 18:00:00,2,DOT,19.73
2307,2022-04-08 18:00:00,3,DOT,19.7373
2308,2022-04-08 18:00:00,4,DOT,19.725
2309,2022-04-08 18:00:00,5,DOT,19.711
2310,2022-04-08 19:00:00,1,BTC,42293.86
2311,2022-04-08 19:00:00,2,BTC,42340.09
2312,2022-04-08 19:00:00,3,BTC,42295.41
2313,2022-04-08 19:00:00,4,BTC,42301.6
2314,2022-04-08 19:00:00,5,BTC,42295.0
2315,2022-04-08 19:00:00,1,ETH,3189.88
2316,2022-04-08 19:00:00,2,ETH,3193.41
2317,2022-04-08 19:00:00,3,ETH,3190.05
2318,2022-04-08 19:00:00,4,ETH,3189.99
2319,2022-04-08 19:00:00,5,ETH,3189.8
2320,2022-04-08 19:00:00,1,LTC,111.2
2321,2022-04-08 19:00:00,2,LTC,111.38
2322,2022-04-08 19:00:00,3,LTC,111.32
2323,2022-04-08 19:00:00,4,LTC,111.35
2324,2022-04-08 19:00:00,5,LTC,111.36
2325,2022-04-08 19:00:00,1,LUNA,94.31
2326,2022-04-08 19:00:00,2,LUNA,94.55
2327,2022-04-08 19:00:00,3,LUNA,94.3135
2328,2022-04-08 19:00:00,4,LUNA,94.35
2329,2022-04-08 19:00:00,5,LUNA,94.36
2330,2022-04-08 19:00:00,1,ADA,1.027
2331,2022-04-08 19:00:00,2,ADA,1.0295
2332,2022-04-08 19:00:00,3,ADA,1.027642
2333,2022-04-08 19:00:00,4,ADA,1.027903
2334,2022-04-08 19:00:00,5,ADA,1.02772
2335,2022-04-08 19:00:00,1,DOT,19.47
2336,2022-04-08 19:00:00,2,DOT,19.5
2337,2022-04-08 19:00:00,3,DOT,19.4772
2338,2022-04-08 19:00:00,4,DOT,19.5724
2339,2022-04-08 19:00:00,5,DOT,19.472
2340,2022-04-08 20:00:00,1,BTC,42254.22
2341,2022-04-08 20:00:00,2,BTC,42283.32
2342,2022-04-08 20:00:00,3,BTC,42256.51
2343,2022-04-08 20:00:00,4,BTC,42260.8
2344,2022-04-08 20:00:00,5,BTC,42260.0
2345,2022-04-08 20:00:00,1,ETH,3191.81
2346,2022-04-08 20:00:00,2,ETH,3194.09
2347,2022-04-08 20:00:00,3,ETH,3191.66
2348,2022-04-08 20:00:00,4,ETH,3191.99
2349,2022-04-08 20:00:00,5,ETH,3192.7
2350,2022-04-08 20:00:00,1,LTC,110.6
2351,2022-04-08 20:00:00,2,LTC,110.76
2352,2022-04-08 20:00:00,3,LTC,110.72
2353,2022-04-08 20:00:00,4,LTC,110.76
2354,2022-04-08 20:00:00,5,LTC,110.67
2355,2022-04-08 20:00:00,1,LUNA,94.62
2356,2022-04-08 20:00:00,2,LUNA,94.57
2357,2022-04-08 20:00:00,3,LUNA,94.6325
2358,2022-04-08 20:00:00,4,LUNA,94.58
2359,2022-04-08 20:00:00,5,LUNA,94.65
2360,2022-04-08 20:00:00,1,ADA,1.024
2361,2022-04-08 20:00:00,2,ADA,1.025
2362,2022-04-08 20:00:00,3,ADA,1.024234
2363,2022-04-08 20:00:00,4,ADA,1.024628
2364,2022-04-08 20:00:00,5,ADA,1.024225
2365,2022-04-08 20:00:00,1,DOT,19.42
2366,2022-04-08 20:00:00,2,DOT,19.42
2367,2022-04-08 20:00:00,3,DOT,19.4207
2368,2022-04-08 20:00:00,4,DOT,19.4176
2369,2022-04-08 20:00:00,5,DOT,19.438
2370,2022-04-08 21:00:00,1,BTC,42421.7
2371,2022-04-08 21:00:00,2,BTC,42456.38
2372,2022-04-08 21:00:00,3,BTC,42420.29
2373,2022-04-08 21:00:00,4,BTC,42442.2
2374,2022-04-08 21:00:00,5,BTC,42425.0
2375,2022-04-08 21:00:00,1,ETH,3214.08
2376,2022-04-08 21:00:00,2,ETH,3215.88
2377,2022-04-08 21:00:00,3,ETH,3213.69
2378,2022-04-08 21:00:00,4,ETH,3215.17
2379,2022-04-08 21:00:00,5,ETH,3214.0
2380,2022-04-08 21:00:00,1,LTC,111.3
2381,2022-04-08 21:00:00,2,LTC,111.37
2382,2022-04-08 21:00:00,3,LTC,111.33
2383,2022-04-08 21:00:00,4,LTC,111.34
2384,2022-04-08 21:00:00,5,LTC,111.355
2385,2022-04-08 21:00:00,1,LUNA,95.61
2386,2022-04-08 21:00:00,2,LUNA,95.65
2387,2022-04-08 21:00:00,3,LUNA,95.6117
2388,2022-04-08 21:00:00,4,LUNA,95.67
2389,2022-04-08 21:00:00,5,LUNA,95.69
2390,2022-04-08 21:00:00,1,ADA,1.037
2391,2022-04-08 21:00:00,2,ADA,1.0384
2392,2022-04-08 21:00:00,3,ADA,1.036885
2393,2022-04-08 21:00:00,4,ADA,1.037511
2394,2022-04-08 21:00:00,5,ADA,1.03576
2395,2022-04-08 21:00:00,1,DOT,19.62
2396,2022-04-08 21:00:00,2,DOT,19.63
2397,2022-04-08 21:00:00,3,DOT,19.6134
2398,2022-04-08 21:00:00,4,DOT,19.6391
2399,2022-04-08 21:00:00,5,DOT,19.638
2400,2022-04-08 22:00:00,1,BTC,42410.01
2401,2022-04-08 22:00:00,2,BTC,42401.37
2402,2022-04-08 22:00:00,3,BTC,42404.97
2403,2022-04-08 22:00:00,4,BTC,42434.6
2404,2022-04-08 22:00:00,5,BTC,42411.0
2405,2022-04-08 22:00:00,1,ETH,3213.99
2406,2022-04-08 22:00:00,2,ETH,3214.84
2407,2022-04-08 22:00:00,3,ETH,3214.04
2408,2022-04-08 22:00:00,4,ETH,3215.92
2409,2022-04-08 22:00:00,5,ETH,3214.3
2410,2022-04-08 22:00:00,1,LTC,111.4
2411,2022-04-08 22:00:00,2,LTC,111.43
2412,2022-04-08 22:00:00,3,LTC,111.43
2413,2022-04-08 22:00:00,4,LTC,111.43
2414,2022-04-08 22:00:00,5,LTC,111.44
2415,2022-04-08 22:00:00,1,LUNA,94.69
2416,2022-04-08 22:00:00,2,LUNA,94.76
2417,2022-04-08 22:00:00,3,LUNA,94.6829
2418,2022-04-08 22:00:00,4,LUNA,94.7
2419,2022-04-08 22:00:00,5,LUNA,94.74
2420,2022-04-08 22:00:00,1,ADA,1.035
2421,2022-04-08 22:00:00,2,ADA,1.0361
2422,2022-04-08 22:00:00,3,ADA,1.035484
2423,2022-04-08 22:00:00,4,ADA,1.035945
2424,2022-04-08 22:00:00,5,ADA,1.036005
2425,2022-04-08 22:00:00,1,DOT,19.6
2426,2022-04-08 22:00:00,2,DOT,19.59
2427,2022-04-08 22:00:00,3,DOT,19.5979
2428,2022-04-08 22:00:00,4,DOT,19.5798
2429,2022-04-08 22:00:00,5,DOT,19.6
2430,2022-04-08 23:00:00,1,BTC,42188.22
2431,2022-04-08 23:00:00,2,BTC,42194.8
2432,2022-04-08 23:00:00,3,BTC,42182.79
2433,2022-04-08 23:00:00,4,BTC,42197.6
2434,2022-04-08 23:00:00,5,BTC,42195.0
2435,2022-04-08 23:00:00,1,ETH,3188.79
2436,2022-04-08 23:00:00,2,ETH,3187.88
2437,2022-04-08 23:00:00,3,ETH,3188.93
2438,2022-04-08 23:00:00,4,ETH,3187.92
2439,2022-04-08 23:00:00,5,ETH,3189.4
2440,2022-04-08 23:00:00,1,LTC,110.4
2441,2022-04-08 23:00:00,2,LTC,110.43
2442,2022-04-08 23:00:00,3,LTC,110.41
2443,2022-04-08 23:00:00,4,LTC,110.38
2444,2022-04-08 23:00:00,5,LTC,110.405
2445,2022-04-08 23:00:00,1,LUNA,93.72
2446,2022-04-08 23:00:00,2,LUNA,93.65
2447,2022-04-08 23:00:00,3,LUNA,93.7036
2448,2022-04-08 23:00:00,4,LUNA,93.65
2449,2022-04-08 23:00:00,5,LUNA,93.67
2450,2022-04-08 23:00:00,1,ADA,1.024
2451,2022-04-08 23:00:00,2,ADA,1.0244
2452,2022-04-08 23:00:00,3,ADA,1.024882
2453,2022-04-08 23:00:00,4,ADA,1.02478
2454,2022-04-08 23:00:00,5,ADA,1.02489
2455,2022-04-08 23:00:00,1,DOT,19.33
2456,2022-04-08 23:00:00,2,DOT,19.32
2457,2022-04-08 23:00:00,3,DOT,19.3263
2458,2022-04-08 23:00:00,4,DOT,19.3242
2459,2022-04-08 23:00:00,5,DOT,19.319
2460,2022-04-09 00:00:00,1,BTC,42399.58
2461,2022-04-09 00:00:00,2,BTC,42408.19
2462,2022-04-09 00:00:00,3,BTC,42396.87
2463,2022-04-09 00:00:00,4,BTC,42400.1
2464,2022-04-09 00:00:00,5,BTC,42408.0
2465,2022-04-09 00:00:00,1,ETH,3212.0
2466,2022-04-09 00:00:00,2,ETH,3211.88
2467,2022-04-09 00:00:00,3,ETH,3211.72
2468,2022-04-09 00:00:00,4,ETH,3211.45
2469,2022-04-09 00:00:00,5,ETH,3212.4
2470,2022-04-09 00:00:00,1,LTC,111.0
2471,2022-04-09 00:00:00,2,LTC,111.01
2472,2022-04-09 00:00:00,3,LTC,110.96
2473,2022-04-09 00:00:00,4,LTC,110.96
2474,2022-04-09 00:00:00,5,LTC,110.975
2475,2022-04-09 00:00:00,1,LUNA,93.06
2476,2022-04-09 00:00:00,2,LUNA,93.08
2477,2022-04-09 00:00:00,3,LUNA,93.0657
2478,2022-04-09 00:00:00,4,LUNA,92.99
2479,2022-04-09 00:00:00,5,LUNA,93.1
2480,2022-04-09 00:00:00,1,ADA,1.03
2481,2022-04-09 00:00:00,2,ADA,1.0304
2482,2022-04-09 00:00:00,3,ADA,1.030153
2483,2022-04-09 00:00:00,4,ADA,1.030693
2484,2022-04-09 00:00:00,5,ADA,1.03
2485,2022-04-09 00:00:00,1,DOT,19.57
2486,2022-04-09 00:00:00,2,DOT,19.51
2487,2022-04-09 00:00:00,3,DOT,19.5766
2488,2022-04-09 00:00:00,4,DOT,19.5631
2489,2022-04-09 00:00:00,5,DOT,19.58
2490,2022-04-09 01:00:00,1,BTC,42427.37
2491,2022-04-09 01:00:00,2,BTC,42449.01
2492,2022-04-09 01:00:00,3,BTC,42423.69
2493,2022-04-09 01:00:00,4,BTC,42413.3
2494,2022-04-09 01:00:00,5,BTC,42430.0
2495,2022-04-09 01:00:00,1,ETH,3209.4
2496,2022-04-09 01:00:00,2,ETH,3211.23
2497,2022-04-09 01:00:00,3,ETH,3209.38
2498,2022-04-09 01:00:00,4,ETH,3211.01
2499,2022-04-09 01:00:00,5,ETH,3209.9
2500,2022-04-09 01:00:00,1,LTC,111.0
2501,2022-04-09 01:00:00,2,LTC,110.97
2502,2022-04-09 01:00:00,3,LTC,110.92
2503,2022-04-09 01:00:00,4,LTC,111.01
2504,2022-04-09 01:00:00,5,LTC,110.935
2505,2022-04-09 01:00:00,1,LUNA,93.98
2506,2022-04-09 01:00:00,2,LUNA,93.84
2507,2022-04-09 01:00:00,3,LUNA,93.9785
2508,2022-04-09 01:00:00,4,LUNA,93.97
2509,2022-04-09 01:00:00,5,LUNA,93.99
2510,2022-04-09 01:00:00,1,ADA,1.026
2511,2022-04-09 01:00:00,2,ADA,1.0274
2512,2022-04-09 01:00:00,3,ADA,1.026258
2513,2022-04-09 01:00:00,4,ADA,1.027273
2514,2022-04-09 01:00:00,5,ADA,1.026285
2515,2022-04-09 01:00:00,1,DOT,19.58
2516,2022-04-09 01:00:00,2,DOT,19.59
2517,2022-04-09 01:00:00,3,DOT,19.5966
2518,2022-04-09 01:00:00,4,DOT,19.5646
2519,2022-04-09 01:00:00,5,DOT,19.557
2520,2022-04-09 02:00:00,1,BTC,42601.83
2521,2022-04-09 02:00:00,2,BTC,42618.38
2522,2022-04-09 02:00:00,3,BTC,42594.64
2523,2022-04-09 02:00:00,4,BTC,42618.8
2524,2022-04-09 02:00:00,5,BTC,42601.0
2525,2022-04-09 02:00:00,1,ETH,3226.53
2526,2022-04-09 02:00:00,2,ETH,3227.55
2527,2022-04-09 02:00:00,3,ETH,3226.63
2528,2022-04-09 02:00:00,4,ETH,3226.41
2529,2022-04-09 02:00:00,5,ETH,3227.2
2530,2022-04-09 02:00:00,1,LTC,111.3
2531,2022-04-09 02:00:00,2,LTC,111.35
2532,2022-04-09 02:00:00,3,LTC,111.35
2533,2022-04-09 02:00:00,4,LTC,111.25
2534,2022-04-09 02:00:00,5,LTC,111.325
2535,2022-04-09 02:00:00,1,LUNA,94.97
2536,2022-04-09 02:00:00,2,LUNA,94.77
2537,2022-04-09 02:00:00,3,LUNA,94.9736
2538,2022-04-09 02:00:00,4,LUNA,94.87
2539,2022-04-09 02:00:00,5,LUNA,94.97
2540,2022-04-09 02:00:00,1,ADA,1.038
2541,2022-04-09 02:00:00,2,ADA,1.0369
2542,2022-04-09 02:00:00,3,ADA,1.037198
2543,2022-04-09 02:00:00,4,ADA,1.037266
2544,2022-04-09 02:00:00,5,ADA,1.037355
2545,2022-04-09 02:00:00,1,DOT,19.72
2546,2022-04-09 02:00:00,2,DOT,19.74
2547,2022-04-09 02:00:00,3,DOT,19.7269
2548,2022-04-09 02:00:00,4,DOT,19.7366
2549,2022-04-09 02:00:00,5,DOT,19.721
2550,2022-04-09 03:00:00,1,BTC,42439.86
2551,2022-04-09 03:00:00,2,BTC,42459.56
2552,2022-04-09 03:00:00,3,BTC,42439.42
2553,2022-04-09 03:00:00,4,BTC,42464.1
2554,2022-04-09 03:00:00,5,BTC,42436.0
2555,2022-04-09 03:00:00,1,ETH,3202.63
2556,2022-04-09 03:00:00,2,ETH,3204.5
2557,2022-04-09 03:00:00,3,ETH,3202.58
2558,2022-04-09 03:00:00,4,ETH,3203.74
2559,2022-04-09 03:00:00,5,ETH,3202.3
2560,2022-04-09 03:00:00,1,LTC,111.0
2561,2022-04-09 03:00:00,2,LTC,111.07
2562,2022-04-09 03:00:00,3,LTC,111.0
2563,2022-04-09 03:00:00,4,LTC,111.03
2564,2022-04-09 03:00:00,5,LTC,111.01
2565,2022-04-09 03:00:00,1,LUNA,93.74
2566,2022-04-09 03:00:00,2,LUNA,93.7
2567,2022-04-09 03:00:00,3,LUNA,93.7103
2568,2022-04-09 03:00:00,4,LUNA,93.69
2569,2022-04-09 03:00:00,5,LUNA,93.78
2570,2022-04-09 03:00:00,1,ADA,1.032
2571,2022-04-09 03:00:00,2,ADA,1.0327
2572,2022-04-09 03:00:00,3,ADA,1.03179
2573,2022-04-09 03:00:00,4,ADA,1.031795
2574,2022-04-09 03:00:00,5,ADA,1.03111
2575,2022-04-09 03:00:00,1,DOT,19.65
2576,2022-04-09 03:00:00,2,DOT,19.67
2577,2022-04-09 03:00:00,3,DOT,19.6452
2578,2022-04-09 03:00:00,4,DOT,19.6568
2579,2022-04-09 03:00:00,5,DOT,19.647
2580,2022-04-09 04:00:00,1,BTC,42481.08
2581,2022-04-09 04:00:00,2,BTC,42485.59
2582,2022-04-09 04:00:00,3,BTC,42477.42
2583,2022-04-09 04:00:00,4,BTC,42497.4
2584,2022-04-09 04:00:00,5,BTC,42482.0
2585,2022-04-09 04:00:00,1,ETH,3209.81
2586,2022-04-09 04:00:00,2,ETH,3210.21
2587,2022-04-09 04:00:00,3,ETH,3209.32
2588,2022-04-09 04:00:00,4,ETH,3209.99
2589,2022-04-09 04:00:00,5,ETH,3210.7
2590,2022-04-09 04:00:00,1,LTC,111.2
2591,2022-04-09 04:00:00,2,LTC,111.15
2592,2022-04-09 04:00:00,3,LTC,111.15
2593,2022-04-09 04:00:00,4,LTC,111.17
2594,2022-04-09 04:00:00,5,LTC,111.14
2595,2022-04-09 04:00:00,1,LUNA,95.14
2596,2022-04-09 04:00:00,2,LUNA,95.14
2597,2022-04-09 04:00:00,3,LUNA,95.1768
2598,2022-04-09 04:00:00,4,LUNA,95.16
2599,2022-04-09 04:00:00,5,LUNA,95.14
2600,2022-04-09 04:00:00,1,ADA,1.044
2601,2022-04-09 04:00:00,2,ADA,1.0431
2602,2022-04-09 04:00:00,3,ADA,1.043297
2603,2022-04-09 04:00:00,4,ADA,1.043901
2604,2022-04-09 04:00:00,5,ADA,1.04365
2605,2022-04-09 04:00:00,1,DOT,19.69
2606,2022-04-09 04:00:00,2,DOT,19.66
2607,2022-04-09 04:00:00,3,DOT,19.6863
2608,2022-04-09 04:00:00,4,DOT,19.6762
2609,2022-04-09 04:00:00,5,DOT,19.678
2610,2022-04-09 05:00:00,1,BTC,42483.99
2611,2022-04-09 05:00:00,2,BTC,42461.77
2612,2022-04-09 05:00:00,3,BTC,42476.19
2613,2022-04-09 05:00:00,4,BTC,42460.0
2614,2022-04-09 05:00:00,5,BTC,42485.0
2615,2022-04-09 05:00:00,1,ETH,3211.25
2616,2022-04-09 05:00:00,2,ETH,3208.88
2617,2022-04-09 05:00:00,3,ETH,3210.81
2618,2022-04-09 05:00:00,4,ETH,3210.89
2619,2022-04-09 05:00:00,5,ETH,3211.7
2620,2022-04-09 05:00:00,1,LTC,111.1
2621,2022-04-09 05:00:00,2,LTC,111.08
2622,2022-04-09 05:00:00,3,LTC,111.15
2623,2022-04-09 05:00:00,4,LTC,111.17
2624,2022-04-09 05:00:00,5,LTC,111.2
2625,2022-04-09 05:00:00,1,LUNA,95.14
2626,2022-04-09 05:00:00,2,LUNA,95.09
2627,2022-04-09 05:00:00,3,LUNA,95.2045
2628,2022-04-09 05:00:00,4,LUNA,94.96
2629,2022-04-09 05:00:00,5,LUNA,95.22
2630,2022-04-09 05:00:00,1,ADA,1.039
2631,2022-04-09 05:00:00,2,ADA,1.0386
2632,2022-04-09 05:00:00,3,ADA,1.039765
2633,2022-04-09 05:00:00,4,ADA,1.038147
2634,2022-04-09 05:00:00,5,ADA,1.04
2635,2022-04-09 05:00:00,1,DOT,19.72
2636,2022-04-09 05:00:00,2,DOT,19.7
2637,2022-04-09 05:00:00,3,DOT,19.7257
2638,2022-04-09 05:00:00,4,DOT,19.7109
2639,2022-04-09 05:00:00,5,DOT,19.713
2640,2022-04-09 06:00:00,1,BTC,42447.37
2641,2022-04-09 06:00:00,2,BTC,42466.22
2642,2022-04-09 06:00:00,3,BTC,42445.67
2643,2022-04-09 06:00:00,4,BTC,42465.0
2644,2022-04-09 06:00:00,5,BTC,42446.0
2645,2022-04-09 06:00:00,1,ETH,3208.88
2646,2022-04-09 06:00:00,2,ETH,3210.41
2647,2022-04-09 06:00:00,3,ETH,3208.91
2648,2022-04-09 06:00:00,4,ETH,3209.31
2649,2022-04-09 06:00:00,5,ETH,3209.2
